latitude,longitude
37.6069701,126.9698929
37.5639945,127.0155988
37.5590494,127.0127359
37.5645433,127.0164741
37.564809,127.0255458
37.564173,127.0021803
37.5627321,127.0070467
37.5626004,126.9989116
37.5608817,126.9937137
37.6067343,126.9710623
37.555982,127.0092826
37.5616744,126.9970573
37.566516,127.0232021
37.5995072,127.1007723
37.5986471,127.0966615
37.482821,127.1050958
37.513645,127.0313411
37.4992985,127.0781996
37.4978103,127.0757298
37.5034388,127.0471096
37.5450816,127.1696048
37.5365898,127.1291116
37.4789517,126.982131
37.47312,126.9954496
37.5081064,127.1037793
37.5061993,127.1316031
37.5035365,127.0868981
37.5736198,126.906368
37.5777264,126.9015889
37.5300496,126.8472215
37.5167594,126.854697
37.561957,127.0150892
37.5797895,127.022746
37.6013855,127.0215219
37.5441132,126.8476729
37.5611521,126.8606277
37.560492,127.0683514
37.5866652,127.0190193
37.5575741,126.8431992
37.5589354,126.8479578
37.5355012,126.841102
37.5427128,126.8624762
37.5305756,126.8415733
37.5425524,126.8383655
37.5113372,127.0935121
37.5115104,127.0816989
37.5647158,126.9916303
37.5686368,126.9800962
37.5608338,126.972468
37.5571772,126.982658
37.5572534,126.9735411
37.5594665,126.9728319
37.5630329,127.0054106
37.5648565,126.9956998
37.5614292,126.9729664
37.5627309,126.973624
37.5169395,127.1131222
37.5594236,126.9734308
37.5678364,127.0165858
37.5579566,126.9755476
37.5631812,126.9716159
37.5650113,126.9945143
37.5625983,126.990783
37.5647395,126.9897382
37.5628195,126.9770249
37.5686117,127.012657
37.5575455,126.9811707
37.538104,127.0539539
37.5338087,127.076131
37.540753,127.06958
37.5442769,127.0907452
37.5544497,127.0756001
37.563474,127.082381
37.5481104,127.0725185
37.5355472,127.0828368
37.607686,127.0304344
37.5771113,126.9884618
37.5636708,126.972339
37.5617707,126.9738516
37.5637144,126.9749562
37.6117595,127.0558235
37.6164199,127.0567386
37.5251237,127.0493784
37.5190286,127.0464151
37.5118239,127.0555363
37.5112574,127.0460129
37.4932862,127.0568277
37.6063418,127.0272533
37.4998632,127.057867
37.4953842,127.0334051
37.4960293,127.046783
37.4909404,127.0385463
37.4820157,127.0575405
37.4898464,127.0691394
37.4789345,127.0515992
37.4834499,127.086509
37.4919227,127.0880988
37.4889645,127.1050285
37.469175,127.106929
37.5103339,127.0670175
37.497099,127.0424789
37.6269645,127.0269536
37.6415658,127.0105844
37.6379455,127.0289126
37.6446886,127.0198885
37.633449,127.0171581
37.4896009,126.9481188
37.4750744,126.934965
37.4701551,126.9329721
37.4709728,126.9216623
37.4680137,126.9449171
37.5607128,127.0800183
37.5603293,127.0814919
37.4921635,127.0737833
37.6387413,127.0231162
37.4797968,126.9313494
37.6259424,127.0465555
37.5538113,127.0805162
37.5425494,127.0856855
37.5390446,127.0976935
37.5378383,127.0906675
37.4993168,126.8829003
37.49395,126.8314717
37.4791865,126.9416662
37.5653718,127.0872742
37.4970944,126.8450997
37.5022405,126.8471344
37.4808535,126.8899185
37.4930808,126.8758029
37.5004632,126.8627658
37.485677,126.8866003
37.5066924,126.8586696
37.4897085,126.8863907
37.571865,126.8345025
37.5711698,126.8356558
37.5749559,126.8017491
37.5558675,126.7681427
37.4735889,126.9341584
37.501839,126.8776866
37.5665106,127.0537753
37.5691036,127.0506041
37.5701973,127.0710519
37.5744533,127.0722169
37.5699673,127.0732995
37.5921145,127.0024232
37.5901839,127.010624
37.5549852,126.7688206
37.6002481,127.0216107
37.5800719,127.0417127
37.5837825,127.019985
37.5224782,126.8620466
37.52229,126.8609277
37.5220229,126.8585919
37.5533361,126.851249
37.5524362,126.8507961
37.5413039,126.8399136
37.5346196,126.8378419
37.551383,126.848885
37.5618141,126.8097116
37.558612,126.8421124
37.4929582,126.8838943
37.497898,126.853543
37.5024022,126.8884213
37.5011438,126.8896647
37.5054998,126.8926082
37.5069321,126.8549246
37.5187478,126.873957
37.6113967,126.928634
37.608799,126.9307656
37.5817405,126.9044124
37.5878822,126.9164007
37.5893852,126.9168074
37.600057,126.9156288
37.6121382,126.9170384
37.5408383,126.941816
37.5399065,126.9439936
37.5564608,126.9238407
37.5641534,126.9132157
37.5570772,126.9185574
37.5506932,126.9148867
37.5325569,126.8640402
37.6131953,126.9162203
37.5327898,126.8687158
37.5497662,126.8665929
37.5376456,126.8821186
37.5884711,127.0168978
37.5905673,127.0195301
37.6055788,127.0116927
37.5848118,127.031081
37.5817018,127.0277257
37.5257754,127.0265749
37.5253516,127.0337235
37.5287992,127.0341713
37.5078016,127.0364729
37.5619591,127.063768
37.5026695,127.0364255
37.500774,127.0431072
37.4983303,127.0386308
37.496391,127.0396496
37.4948561,127.0458751
37.4942405,127.0455372
37.5267637,127.0435488
37.4948858,127.0842836
37.4910301,127.0878564
37.4835246,127.1040052
37.5227572,127.0563413
37.5220568,127.0567738
37.6168772,127.0726111
37.4835876,127.0616011
37.4976169,126.8523935
37.4862522,126.8561425
37.4997397,126.8644929
37.506769,126.8595584
37.5215258,126.8393079
37.5451249,126.8626096
37.5379641,126.8315964
37.5156177,126.8622663
37.514599,126.8595523
37.5194642,126.8731791
37.5228141,126.8642416
37.5688803,126.9781956
37.5614866,126.9765044
37.4990653,127.1409814
37.5615183,126.9934454
37.5637124,126.9692271
37.5604533,126.9796779
37.5647367,126.9852217
37.5671405,126.9906632
37.5658836,127.0049453
37.5144673,127.1009337
37.5533937,127.0038449
37.568522,126.9752595
37.5578238,126.9686906
37.563854,126.9808055
37.560808,126.9738177
37.564551,127.0037044
37.5543996,126.9741393
37.5650989,126.9855016
37.5654443,126.9791614
37.5581723,126.9721713
37.4927226,126.8340391
37.4911747,126.8751806
37.4913651,126.8833524
37.4918904,126.8564558
37.4980318,126.852936
37.6325838,127.0507464
37.5380718,127.1220894
37.5023232,127.1167447
37.5145608,127.1144737
37.5027346,127.0925547
37.4959966,127.149994
37.5061537,127.084333
37.4898981,127.1109294
37.5030055,127.1281088
37.5035611,127.1036835
37.4955623,127.1217912
37.4900875,127.1241939
37.5133189,127.0944075
37.4842684,126.9020545
37.664556,127.0638111
37.5068246,126.8292446
37.4618128,126.8983856
37.4995158,126.9288583
37.473783,126.9534897
37.5255358,126.8640135
37.5205772,126.8372501
37.5690575,126.9860144
37.5700656,127.0105313
37.5747805,126.986573
37.5685851,126.9808484
37.5681832,126.9815367
37.5677165,126.9823162
37.5680641,126.9797059
37.5684556,126.9795987
37.5687803,126.9789703
37.569429,127.0082812
37.5088021,127.0598673
37.5102112,127.0661014
37.4885473,127.1043261
37.5270374,127.0339562
37.5286712,127.0341443
37.5229371,127.0370916
37.4997986,127.032361
37.4887265,127.0465104
37.4849096,127.0456383
37.4959061,127.0527068
37.485281,127.0343391
37.480931,126.981514
37.4806127,126.9537773
37.5075469,127.0571822
37.5682467,126.9964956
37.5140927,127.1076784
37.5126384,127.1082672
37.513627,127.1099096
37.5155942,127.1326381
37.636318,127.0303731
37.5747097,127.0722862
37.6259624,127.0270085
37.6353013,127.023748
37.6459371,127.0200607
37.5016989,127.0359994
37.5145274,127.1088619
37.6489439,127.0149749
37.631641,127.0234393
37.6525388,127.0489845
37.6528295,127.0499118
37.6532634,127.0490318
37.656361,127.0503484
37.6523129,127.0497205
37.6524485,127.0502797
37.5679652,126.9787147
37.5618245,127.0037391
37.5631965,126.9786074
37.5539739,127.0098347
37.5602575,126.9850845
37.563482,126.9735325
37.5643762,126.984035
37.5648314,126.9815329
37.5649503,126.978941
37.5559292,126.9720331
37.5671583,126.9811118
37.5639438,127.0007236
37.5432041,127.0171168
37.5991837,127.0222053
37.5672039,126.9697084
37.5899595,127.014418
37.5903228,127.0076128
37.4741857,127.0478405
37.4890692,127.0325122
37.4849616,127.0390383
37.5319152,127.0285802
37.5298196,127.0290126
37.4990046,127.0371264
37.4840298,127.0807964
37.4933701,127.1250601
37.4902743,126.9923509
37.5148945,127.0604402
37.5142575,127.1079826
37.505093,127.1078917
37.5302296,127.1228164
37.5380387,127.1238221
37.5346988,127.1351072
37.4998863,127.0262263
37.5343773,127.1361715
37.5350124,127.1392918
37.5439392,127.1425954
37.5346765,127.1377322
37.535282,127.1363688
37.5366264,127.1312821
37.537329,127.1295111
37.5379361,127.1268563
37.5467491,127.1266754
37.5502824,127.1282041
37.4998677,127.1232264
37.5522688,127.1279857
37.5516431,127.127782
37.5426224,127.1246412
37.5394499,127.1233658
37.5471387,127.1436171
37.5502605,127.172715
37.511462,127.081488
37.507121,127.0899681
37.5085965,127.0768984
37.5097805,127.1057113
37.5089361,126.9636443
37.5013479,127.1270604
37.5862153,126.9849556
37.5708149,126.9645747
37.5468473,127.1348089
37.5383296,127.1229006
37.5382219,127.1262727
37.5530116,127.1438157
37.5697924,126.9782087
37.5729005,126.973158
37.5794074,127.0018118
37.6058233,126.9608926
37.5236965,126.9107609
37.5548843,127.0113065
37.5991115,127.0956496
37.5866663,127.0886363
37.6005001,127.0793237
37.5831935,127.0841694
37.5848721,127.0947871
37.5882165,127.0938739
37.5913296,127.0728365
37.6062342,127.0782853
37.6057321,127.0765672
37.5777922,127.0216444
37.5723444,127.0143315
37.5745119,127.0852254
37.6170353,127.0904798
37.5959349,127.0826422
37.577375,127.0857072
37.601175,127.0798208
37.6005425,127.0800159
37.6004004,127.1016333
37.6012883,127.0999774
37.5857168,127.0794565
37.6476211,127.03372
37.6570175,127.0138142
37.6005988,126.9304419
37.6691218,127.043869
37.658164,127.0358063
37.6011147,126.9242013
37.6176413,126.9192966
37.6108315,126.9176424
37.6031012,126.9223157
37.6255941,126.9196687
37.6169608,126.9228148
37.6117513,126.9292532
37.6141815,126.9272309
37.6266846,126.9202191
37.5866822,126.9176222
37.6235952,126.9174601
37.5789263,126.9384177
37.5887983,126.9453284
37.5952355,126.9464349
37.5695902,126.9316178
37.5804054,126.9338114
37.5569111,126.9438925
37.5585396,126.9430192
37.5622635,126.963857
37.5608696,126.9320981
37.4835948,127.0326785
37.4835208,127.033118
37.5731823,126.9360088
37.4818295,127.035993
37.5856626,127.0074767
37.5004902,126.986119
37.5932647,126.9984702
37.6024121,127.0317052
37.5891271,127.0181965
37.6044362,127.0324205
37.5869573,127.0951682
37.5575353,126.8613072
37.5977866,127.1006047
37.5728467,127.0799137
37.5570234,126.8613581
37.5743755,127.0805973
37.5955686,127.0987651
37.5572515,126.8613531
37.5545681,126.862156
37.5625811,126.8529951
37.552021,126.8615804
37.5572571,126.8552763
37.5556495,126.8587395
37.5514441,126.8649057
37.5808526,127.0798963
37.6103556,127.0774574
37.6528989,127.0488479
37.652958,127.0507075
37.6526919,127.0463294
37.652165,127.046509
37.6530628,127.0463266
37.6473188,127.0335332
37.6472808,127.0343138
37.6507222,127.0363257
37.6469947,127.0333571
37.6691997,127.0438865
37.6681095,127.0466764
37.6590768,127.035334
37.6623441,127.0304643
37.6621435,127.028884
37.6615087,127.0271582
37.6648803,127.0363254
37.6523852,127.0365867
37.6563459,127.0387961
37.6002937,126.9231374
37.5225085,126.8434758
37.5540292,126.9205846
37.5284782,126.8389906
37.5332227,126.8281173
37.5328261,126.8285528
37.4509569,126.9016187
37.4479173,126.919087
37.4504431,126.914636
37.5215654,126.9087443
37.5198462,126.9014923
37.5662347,126.9032874
37.5199078,126.9068441
37.5207257,126.9056152
37.5251394,126.9058169
37.5280297,126.9060682
37.5283357,126.9062029
37.4907729,126.9230671
37.6075682,127.0993873
37.5197028,126.9892335
37.5529429,126.8616468
37.5572458,126.8493893
37.5588367,126.8399008
37.5683095,126.8119736
37.5633428,126.8402138
37.5612045,126.8540805
37.5782514,126.8133396
37.5656975,126.8115742
37.5635631,126.8069357
37.5624788,126.808151
37.5219671,126.9082127
37.5783039,126.8124636
37.5782273,126.8137034
37.5474437,126.8725485
37.5502736,126.873745
37.5249165,126.9065321
37.5297645,126.898914
37.5426732,126.8411087
37.5558494,126.8510812
37.5544718,126.8520412
37.5307379,126.8466558
37.5488199,126.8485822
37.4997833,126.856785
37.4986898,127.1266375
37.5586856,126.8564261
37.5538162,126.8508791
37.5144129,126.8596827
37.5170473,126.8644195
37.5249728,126.8445864
37.603428,127.0263999
37.5461169,126.8717396
37.5287521,127.1168004
37.4969561,127.1432973
37.5380296,126.8844375
37.5397014,126.8273609
37.518601,126.8543283
37.5328006,126.8315201
37.571045,126.976196
37.5688079,126.9851295
37.5692369,126.9982352
37.5692768,126.9984785
37.5201604,127.1122491
37.5695376,126.9823387
37.5699203,126.9881137
37.5699128,126.9868347
37.5818371,127.0023184
37.5690829,126.9834921
37.5687452,126.9855642
37.5752373,126.9971121
37.571896,126.9834246
37.5750603,126.9832522
37.5755389,126.9996756
37.5837985,127.0000032
37.5736137,126.9724322
37.5704995,126.9786851
37.5714984,126.9759752
37.5699857,126.9872243
37.5614491,127.0676742
37.56467,127.0670753
37.5656221,127.0677323
37.5827674,127.0472214
37.6553574,127.0599071
37.6281111,127.0713529
37.6289717,127.0576451
37.6614056,127.0735559
37.6606695,127.0727066
37.5704375,126.9843816
37.4586299,126.8984265
37.4995597,126.9278733
37.4988906,126.9206286
37.5121879,126.9256723
37.4828849,126.9814924
37.5059246,127.0562118
37.5077089,127.0606683
37.5092753,127.0656326
37.4883671,127.0326617
37.5059227,127.0522722
37.4964233,127.013325
37.5114451,127.0203385
37.4872662,126.9942292
37.4818812,126.9978244
37.4817497,126.9971498
37.4810986,126.9983186
37.4890013,126.9923138
37.4963947,127.0529031
37.4769692,127.0439961
37.6147582,127.0466381
37.6023608,127.0322195
37.6100081,127.0514511
37.6194163,127.0541054
37.6202463,127.0533538
37.6112943,127.0633069
37.5880271,127.0109209
37.590217,127.015705
37.5460458,126.9855791
37.6056985,127.0115513
37.6072951,127.0293584
37.5960235,127.0358409
37.4948343,126.888818
37.5741206,126.8899176
37.5069502,126.9608793
37.4947569,126.8883929
37.5053732,126.9418425
37.505092,126.9438548
37.4923861,126.9098324
37.4861272,126.9045751
37.4857065,126.9044173
37.4915484,126.9234269
37.5019547,126.9350225
37.4942835,127.016646
37.494022,127.016271
37.4967927,127.0277401
37.5532606,126.9197835
37.4967617,127.0250798
37.4924687,127.0297841
37.4903408,127.0307071
37.4907242,127.0306333
37.4844472,127.0144615
37.487919,127.0143206
37.487377,127.014509
37.493525,127.0115275
37.5017262,127.0251723
37.5760515,126.9688654
37.5834164,126.9977889
37.5761913,126.9688753
37.5725968,126.9790579
37.5720416,127.0050321
37.6014051,126.9612953
37.5712545,126.9923729
37.575984,127.0105423
37.5760333,126.9962085
37.5858788,127.0007335
37.5788069,126.9718918
37.572896,127.00608
37.6050214,126.9106693
37.5941371,126.9244898
37.5769658,127.0043716
37.6185832,126.9158339
37.6271254,126.9195198
37.5485251,127.0750331
37.5840574,126.892197
37.6189285,126.9282975
37.6042266,126.9051179
37.6037838,126.9278673
37.6023648,126.9213226
37.6016601,126.926431
37.534314,126.9515635
37.5707372,126.9889679
37.5999738,126.9234173
37.5905235,126.9175665
37.5859725,126.9174366
37.5978966,126.911007
37.5917646,126.9054093
37.581974,126.8949495
37.6044407,126.9179662
37.6111402,126.9290061
37.6245321,126.9202505
37.58358,126.906874
37.6115161,126.9111708
37.6183198,126.9329482
37.5548085,126.964521
37.6238765,126.9166362
37.6018059,126.9264162
37.6014818,126.9212733
37.5817587,126.8965369
37.5570483,127.0146914
37.5651369,127.0218876
37.5482078,127.0553392
37.5463169,127.0443838
37.5640874,127.0555733
37.5548749,127.0216718
37.5395309,127.0540441
37.575539,127.0717216
37.6521359,127.0772135
37.6509019,127.0771111
37.6508368,127.0760212
37.6514228,127.0765689
37.6545313,127.0599949
37.6505328,127.0760107
37.650015,127.0763922
37.6490662,127.0763672
37.5705648,126.9902455
37.6505047,127.0749093
37.6503865,127.0763868
37.6517946,127.0775732
37.5813939,126.905056
37.6053432,126.910349
37.586967,126.8995073
37.5569165,126.94401
37.5594579,126.9274564
37.5588962,126.9398799
37.5583883,126.9388694
37.5498112,126.9455343
37.5434053,126.9529258
37.5743117,126.8899766
37.5445248,126.952798
37.5424733,126.9472868
37.5240097,126.8754373
37.4993954,126.9499627
37.4482573,126.902542
37.4499459,126.9016491
37.4507821,126.9014388
37.5619361,126.966779
37.5785942,126.9362862
37.5794943,126.9365208
37.6799126,127.055001
37.6478653,127.080286
37.6210549,127.0692391
37.6248801,127.0737487
37.672984,127.0832914
37.6715019,127.0778622
37.656514,127.0284737
37.6697913,127.0465465
37.658043,127.0388637
37.6592325,127.028016
37.6480964,127.0260809
37.6682742,127.0350329
37.6613326,127.0602597
37.6642574,127.040629
37.6381613,127.042946
37.6490208,127.0279179
37.6520273,127.0391502
37.6689341,127.0470244
37.6539479,127.0386188
37.6526983,127.0439445
37.6563936,127.0375679
37.489276,126.8907221
37.5715099,126.9201478
37.64829,127.0620912
37.6519499,127.0770613
37.650456,127.0771076
37.558643,126.9391234
37.5580115,126.9382293
37.562708,126.9425097
37.6492479,127.0769608
37.5916684,126.9453325
37.5572864,126.9469743
37.5599585,126.9642281
37.56286,126.9650861
37.5566533,126.9407717
37.557047,126.9462766
37.560514,126.9626325
37.5688963,126.9165914
37.5559789,126.9358617
37.5886317,126.9439378
37.5862442,126.9464667
37.5559785,126.935194
37.5839663,126.9367176
37.5582222,126.9459541
37.5520844,126.9167516
37.5393115,126.9461602
37.559712,126.9632968
37.5404156,126.947726
37.5600977,126.9263993
37.5461235,126.9521479
37.5555931,126.9102196
37.5405362,126.9463956
37.5562484,126.9105364
37.5460156,126.953029
37.5550948,126.9360058
37.552609,126.9377028
37.5399413,126.9454055
37.5039527,127.0241321
37.5003715,127.0260329
37.5011495,127.0244742
37.4986261,127.0246775
37.4986491,127.025816
37.5543171,127.0082856
37.560007,127.0194422
37.5673917,127.0216464
37.5618938,127.0078596
37.5572854,126.9793746
37.5790945,127.0867275
37.6011842,127.0806718
37.6096045,127.0760188
37.5379916,126.8927551
37.6124038,127.078496
37.553146,127.0334214
37.5545212,127.0695676
37.4866921,127.0600894
37.5371935,126.9788643
37.5262952,126.9546824
37.5300397,126.9534379
37.5293957,126.9690734
37.5298066,127.0717394
37.6128613,126.9267095
37.5273678,127.1056263
37.5644466,127.0050638
37.4716744,127.0267093
37.549021,126.9776884
37.5487112,126.9781718
37.5300369,127.0675847
37.562252,127.0142274
37.5661854,126.9928834
37.5652611,127.0133999
37.5680061,126.9800075
37.5608573,126.9915839
37.5521356,127.0123796
37.5587776,127.0048173
37.5578727,126.9671217
37.557136,126.9761239
37.5636127,126.9839893
37.5318632,127.0621383
37.5689936,126.9762134
37.5634206,127.0216534
37.5655005,127.0223079
37.5672482,127.0121078
37.5656399,127.0158959
37.5614844,126.982109
37.5576588,126.9821081
37.5934792,127.018435
37.6034816,127.0370356
37.595877,127.0087347
37.6031193,127.0359388
37.58091,127.0205049
37.6026741,127.039555
37.6101285,127.0700094
37.5099204,127.0110535
37.59818,127.0351017
37.6085825,127.0423171
37.5325042,126.9950696
37.6087423,127.0436504
37.566185,126.9951871
37.5204574,126.9946667
37.6305492,126.9235621
37.5386305,126.9661299
37.5208551,126.9950263
37.6126829,127.0554854
37.6027649,126.9290039
37.6027479,126.9347619
37.6264762,126.9272866
37.6006845,126.9267805
37.6103473,126.9321231
37.611743,126.910337
37.6043976,126.9151196
37.5945629,126.9230855
37.5922156,126.9157333
37.4916228,126.8569302
37.6082508,127.0410594
37.5317998,127.0668508
37.5980637,126.9122127
37.5921082,126.9126685
37.5843153,126.9070593
37.6384938,126.9189077
37.6141631,126.9208092
37.538798,126.9658795
37.534526,127.0004911
37.5746838,127.0856312
37.6014429,127.1064218
37.6058622,127.0995076
37.6028214,127.0761756
37.5998573,127.0871867
37.6063922,126.9683779
37.6015799,127.1062937
37.5600251,126.9858493
37.5709814,126.9619529
37.5748543,127.019982
37.5707185,127.0163737
37.5744462,127.0108804
37.5868373,127.0006117
37.6054131,126.9669624
37.5800121,126.9847888
37.5348503,126.8972568
37.5722035,126.9615896
37.5840759,126.9706437
37.5624004,126.9770348
37.5818174,126.96922
37.5549385,126.8542768
37.4788593,126.8880513
37.4768024,126.8897171
37.4784056,126.8869488
37.4775466,126.887727
37.4821619,126.8815205
37.4725457,126.8959367
37.4727095,126.8976864
37.4704672,126.8976225
37.5110621,126.9449969
37.5148267,126.9444844
37.4713467,126.8968743
37.4821671,126.9814557
37.4770385,126.9627771
37.476185,126.9755505
37.4763624,126.9771844
37.5076912,127.022532
37.4947317,126.983395
37.4869725,126.981658
37.4789388,126.9596604
37.5657468,126.8791454
37.5686478,126.8736908
37.4848143,126.9815437
37.5485906,127.0392055
37.5485307,127.0392166
37.5569326,126.8936134
37.5568668,126.89354
37.5564324,126.8942063
37.5560127,126.894868
37.5534265,126.8978816
37.5504963,126.901962
37.5450059,126.9101459
37.5218886,126.9601125
37.5207458,126.9630751
37.5197824,126.9656061
37.517922,126.9705198
37.5165535,126.9742291
37.5159592,126.977146
37.5855703,126.8187393
37.5829667,126.8245524
37.5687797,126.8739002
37.552098,126.9000747
37.5372009,126.9042032
37.5388012,126.9018158
37.541503,126.8969749
37.5699777,126.9989746
37.5696496,127.0005046
37.5695443,126.999203
37.5708207,127.0073293
37.5707472,126.9918081
37.5704212,126.9803588
37.5828457,127.0021497
37.5725165,126.9805121
37.5449575,126.8916661
37.5706443,127.0070567
37.5675336,126.967876
37.5654676,127.0193444
37.5638207,127.0213179
37.5876054,126.8141906
37.5630455,127.00369
37.5632834,127.0146218
37.5662929,126.9944817
37.5664422,127.0066158
37.5158115,126.9836169
37.5436008,126.8933605
37.5705084,127.0071915
37.5650526,126.9887455
37.5682002,126.9698964
37.5615117,126.9884934
37.5616867,126.9908861
37.5983437,127.0580856
37.5991606,127.0679393
37.5997392,127.0794655
37.6013912,127.0791489
37.5983816,127.0959295
37.5823493,127.0888417
37.5240127,126.8754367
37.5157305,126.861208
37.6588663,127.068502
37.6092704,127.02938
37.607045,127.0578957
37.5807849,127.0214133
37.5534436,127.1231814
37.5904537,127.0112391
37.6093013,127.0602132
37.5900498,127.010438
37.6107477,127.0575141
37.6162633,127.0514552
37.5837698,127.0205597
37.6059169,127.0359246
37.528299,126.8749177
37.5269994,126.8713525
37.5565581,127.0781613
37.4827787,126.9949402
37.4981618,126.98534
37.4864486,127.0076927
37.4929535,127.0123903
37.4958376,127.0135106
37.4940787,127.0115348
37.482714,127.0349263
37.5673972,126.8278072
37.5037509,127.0235256
37.5663969,126.977182
37.5684761,126.8413785
37.4771583,127.0444413
37.5103994,127.0200927
37.5613971,126.9958384
37.561378,126.9957036
37.5618502,126.9986905
37.5688703,126.9762656
37.5645556,126.9765893
37.5636321,126.9771845
37.5606324,126.9929008
37.5616222,126.9945226
37.5610459,126.9943192
37.5458489,126.9748395
37.526344,127.0001827
37.5701589,126.9989608
37.5700039,126.9995448
37.562148,126.9959662
37.5380949,127.0965212
37.5821211,126.96476
37.5346807,127.0942646
37.5386001,127.0919725
37.5354777,127.0954183
37.5393301,127.0935306
37.5576779,127.0758099
37.5547113,127.0753535
37.5389306,126.9575878
37.551955,127.0714711
37.5522137,127.0765485
37.5571813,127.0786835
37.487189,126.8812871
37.5566674,127.0784303
37.5545084,127.07772
37.5525499,127.0886712
37.5936139,127.0517221
37.5895041,127.0560271
37.590814,127.0658075
37.593873,127.0589295
37.5943315,127.0585764
37.6787392,127.0433192
37.6656934,127.043274
37.6532063,127.0517362
37.5678635,127.0663791
37.5906261,127.0551175
37.5900479,127.0595918
37.588208,127.0565644
37.5750185,127.0238612
37.574572,127.0401935
37.5714571,127.0335566
37.5754117,127.0315447
37.5171625,127.0412021
37.5827473,127.0548283
37.5600841,127.012988
37.5625571,126.9927287
37.531334,126.9908805
37.5339183,126.9900411
37.5340383,126.9903112
37.5345491,126.9921866
37.5347692,126.9936227
37.534577,126.9924068
37.5350743,126.9944461
37.5339964,126.989539
37.5345046,126.9902152
37.5344963,126.9899577
37.5356551,126.9995981
37.5348718,126.9988546
37.5351318,126.9979355
37.5353303,126.9982855
37.5375308,127.0013818
37.5445393,126.9718287
37.5446236,126.9675891
37.5652243,127.0276931
37.5638878,127.0301561
37.5629546,127.0320958
37.569267,127.0310085
37.5621426,127.0337683
37.5606212,127.0353597
37.5572701,127.0417763
37.5613794,127.0347572
37.569232,127.0485005
37.5666317,127.0523323
37.5359513,126.9992389
37.5644192,127.0551847
37.5615389,127.0620529
37.5609772,127.0653581
37.5609597,127.0660107
37.5605177,127.0689228
37.5425813,127.0638454
37.5378067,127.0548405
37.5483221,127.0578238
37.5475128,127.107507
37.5492365,127.1083883
37.5479292,127.1083538
37.5485058,127.1078283
37.5488633,127.1073209
37.5415263,127.09777
37.4942731,126.9898654
37.4834346,127.034502
37.4953987,127.0283891
37.4949249,127.028624
37.468892,126.8965321
37.4849996,126.9698453
37.5193125,127.0352452
37.5089365,127.0377618
37.4909571,127.0573184
37.5528947,127.0096436
37.5021814,127.0375334
37.5015033,127.042883
37.4992765,127.03307
37.4997737,127.0351099
37.5175945,127.0415108
37.5055623,127.0535691
37.4997372,127.0322117
37.4890971,127.071687
37.4893685,127.0689707
37.4845682,127.0542889
37.4840515,127.0560936
37.478494,127.054134
37.5147578,127.0226804
37.4958112,127.0719924
37.5674923,127.0734751
37.5190679,127.0515929
37.5760514,126.9240577
37.6154781,127.0510358
37.5900621,127.0473356
37.5648224,126.966841
37.5889651,127.0635868
37.5953894,127.0796234
37.5614601,126.8148927
37.6124423,127.0607219
37.5932798,127.0182306
37.5573444,126.853508
37.5112333,126.8663926
37.558567,126.8476437
37.558262,126.8440197
37.5587254,126.839586
37.5672687,126.841407
37.5666795,126.8412773
37.5580645,126.8378075
37.572353,126.8071647
37.5726289,126.8076795
37.5493096,126.8688604
37.5418569,126.8391788
37.541943,126.839758
37.53048,126.8635656
37.5578903,126.8611404
37.5511005,126.864846
37.5469584,126.8744442
37.5442065,126.8829089
37.5282947,126.9177033
37.4875095,127.0256561
37.5169234,126.9175991
37.5142974,126.9438381
37.5136168,126.9414116
37.5147886,127.1045324
37.5056085,127.1067676
37.5001465,127.1118637
37.5176842,127.1127194
37.4921027,127.1172523
37.493481,127.1178947
37.486462,127.1223035
37.4790345,127.1260575
37.4914661,127.0729309
37.4891686,127.0662532
37.4857755,127.0123756
37.4827199,127.0019718
37.516814,126.9289541
37.4829388,127.035156
37.5138671,127.0184945
37.4862573,127.0313928
37.5242225,127.0151446
37.5290296,127.0205585
37.527535,127.0201976
37.5263095,127.0178768
37.5076244,126.9924114
37.5099266,126.9963105
37.5137299,127.0035837
37.5057014,126.9849876
37.5327326,126.9210502
37.5259805,126.9211291
37.5663032,127.0454649
37.5327581,126.8483039
37.5531811,126.8331288
37.4886856,126.9344494
37.4798862,126.9605956
37.4722937,126.9231905
37.4701602,126.9294067
37.4830838,126.904661
37.627371,127.0183071
37.5621408,126.8867021
37.5473242,127.038492
37.5379957,127.0827139
37.5288319,127.0843684
37.534156,127.0661732
37.5469177,127.1029808
37.5466142,127.0713271
37.6668023,127.0515706
37.632079,127.0679829
37.6588299,127.0779919
37.6406155,127.0725835
37.6389239,127.0660789
37.6639238,127.0752354
37.6286897,127.0561682
37.6199896,127.0762299
37.6184934,127.075715
37.622611,127.0746004
37.6461713,127.0807744
37.6529226,127.0784012
37.6417246,127.0686214
37.4959203,127.0153542
37.489614,126.991373
37.5051114,127.0132351
37.502774,127.0220786
37.5058584,126.9222003
37.5377832,126.8959287
37.5344427,126.8956713
37.6539306,127.0563959
37.5297585,126.9269427
37.52232,126.9262777
37.5630074,126.887846
37.5223227,126.9262707
37.5204662,126.9135772
37.5193258,126.9121398
37.5588677,126.9753489
37.5661469,126.9955785
37.5647561,126.9827203
37.5666062,126.9794429
37.5634316,126.9904486
37.5607611,126.9792312
37.55981,126.9781615
37.5680963,126.978124
37.5677579,126.9926597
